2023-04-20 00:51:18,910 [Worker-49: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ecommerce:EcommerceBackEnd:0.0.1-SNAPSHOT @ C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceBackEnd\pom.xml.
2023-04-20 00:51:21,062 [Worker-31: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2023-04-20 00:51:21,076 [Worker-31: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 3 resources
2023-04-20 00:51:21,084 [Worker-31: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceBackEnd\src\test\resources
2023-04-20 00:51:21,194 [Worker-31: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2023-04-20 00:51:21,211 [Worker-31: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2023-04-20 00:51:21,214 [Worker-31: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceFrontEnd\src\test\resources
2023-04-20 00:51:44,076 [Worker-31: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.ecommerce:EcommerceWebParent:0.0.1-SNAPSHOT @ C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\pom.xml.
2023-04-20 00:51:44,410 [Worker-31: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ecommerce:EcommerceFrontEnd:0.0.1-SNAPSHOT @ C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceFrontEnd\pom.xml.
2023-04-20 00:51:44,518 [Worker-31: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ecommerce:EcommerceBackEnd:0.0.1-SNAPSHOT @ C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceBackEnd\pom.xml.
2023-04-20 00:52:35,112 [Worker-31: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.ecommerce:EcommerceWebParent:0.0.1-SNAPSHOT @ C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\pom.xml.
2023-04-20 00:52:35,385 [Worker-31: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ecommerce:EcommerceFrontEnd:0.0.1-SNAPSHOT @ C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceFrontEnd\pom.xml.
2023-04-20 00:52:35,474 [Worker-31: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ecommerce:EcommerceBackEnd:0.0.1-SNAPSHOT @ C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceBackEnd\pom.xml.
2023-04-20 00:53:05,883 [Worker-47: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using NULL lifecycle mapping for MavenProject: com.ecommerce:EcommerceWebParent:0.0.1-SNAPSHOT @ C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\pom.xml.
2023-04-20 00:53:06,120 [Worker-47: Building] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/EcommerceCommon: com.ecommerce:EcommerceCommon:0.0.1-SNAPSHOT with classifier  to /EcommerceCommon/target/classes
2023-04-20 00:53:06,263 [Worker-47: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ecommerce:EcommerceFrontEnd:0.0.1-SNAPSHOT @ C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceFrontEnd\pom.xml.
2023-04-20 00:53:06,293 [Worker-47: Building] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/EcommerceCommon: com.ecommerce:EcommerceCommon:0.0.1-SNAPSHOT with classifier  to /EcommerceCommon/target/classes
2023-04-20 00:53:06,362 [Worker-47: Building] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.eclipse.m2e.jdt.JarLifecycleMapping lifecycle mapping for MavenProject: com.ecommerce:EcommerceBackEnd:0.0.1-SNAPSHOT @ C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceBackEnd\pom.xml.
2023-04-20 00:53:06,393 [Worker-47: Building] INFO  o.e.m.c.i.p.WorkspaceClassifierResolverManager - Resolving P/EcommerceCommon: com.ecommerce:EcommerceCommon:0.0.1-SNAPSHOT with classifier  to /EcommerceCommon/target/classes
2023-04-20 00:55:01,133 [Worker-51: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 1 resource
2023-04-20 00:55:01,152 [Worker-51: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 3 resources
2023-04-20 00:55:01,179 [Worker-51: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceBackEnd\src\test\resources
2023-04-20 00:55:56,139 [Worker-46: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource
2023-04-20 00:55:56,139 [Worker-46: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - Copying 0 resource
2023-04-20 00:55:56,144 [Worker-46: Building] INFO  o.a.m.s.f.DefaultMavenResourcesFiltering - skip non existing resourceDirectory C:\Users\abhis\Documents\Ecommerce\EcommerceProject\EcommerceWebParent\EcommerceBackEnd\src\test\resources
